Chr	Start	End	DCI_Score
chr2	1800000	1840000	7.034541071628638
chr2	1840000	1880000	7.086768501171592
chr2	191400000	191440000	7.055018923999523
chr2	191440000	191480000	9.033184954316935
chr2	193560000	193600000	8.597389858216102
chr2	201560000	201600000	8.780643085503321
chr2	202520000	202560000	8.41345232957205
chr2	20360000	20400000	7.9311184263825565
chr2	203960000	204000000	8.64890449720694
chr2	20400000	20440000	8.154617134623166
chr2	20960000	21000000	8.230296615014314
chr2	215960000	216000000	7.7073014349630355
chr2	220640000	220680000	7.507568330507042
chr2	221880000	221920000	7.3555618152981905
chr2	224280000	224320000	7.868278587954517
chr2	231480000	231520000	8.585315980086879
chr2	232720000	232760000	7.1469832597466025
chr2	232760000	232800000	9.51923250822047
chr2	232800000	232840000	9.049245423124633
chr2	233760000	233800000	7.261634259675557
chr2	237080000	237120000	10.769855688680737
chr2	237840000	237880000	7.738705271925893
chr2	239080000	239120000	7.772095460809096
chr2	241120000	241160000	8.31330428086033
chr2	241440000	241480000	7.096818315292901
chr2	241600000	241640000	9.610853160509988
chr2	241640000	241680000	7.720567794263286
chr2	241720000	241760000	8.272996872224583
chr2	27440000	27480000	7.216585350827462
chr2	27480000	27520000	7.219703539116664
chr2	27560000	27600000	8.83281433328325
chr2	28520000	28560000	9.447185809184631
chr2	2880000	2920000	8.774624163507575
chr2	29000000	29040000	9.634745691393963
chr2	29240000	29280000	8.689301662198382
chr2	29760000	29800000	7.419883014778532
chr2	30120000	30160000	7.930616369351653
chr2	30160000	30200000	10.29861863918583
chr2	30200000	30240000	10.094082396893883
chr2	31680000	31720000	7.193564498990733
chr2	32080000	32120000	7.659872348303955
chr2	32160000	32200000	7.472374656588937
chr2	32200000	32240000	8.431450341293186
chr2	32280000	32320000	9.666431040258486
chr2	32360000	32400000	8.580180481915207
chr2	32400000	32440000	10.650162073936732
chr2	3400000	3440000	9.857603457578398
chr2	3440000	3480000	9.652541556811
chr2	3480000	3520000	8.4986822262412
chr2	42360000	42400000	8.003858724551264
chr2	42720000	42760000	8.088293954575144
chr2	42760000	42800000	9.801436085480596
chr2	46920000	46960000	8.465505251803219
chr2	4720000	4760000	7.665881188211283
chr2	47480000	47520000	7.1211972387900655
chr2	55640000	55680000	8.009147723517737
chr2	61160000	61200000	7.2755252990210195
chr2	71000000	71040000	8.119226305312669
chr2	71080000	71120000	8.262537052943806
chr2	71520000	71560000	8.611561317572647
chr2	71680000	71720000	7.5797836537774375
chr2	85560000	85600000	7.329126478336249
chr2	8840000	8880000	8.077832695659868
chr2	9120000	9160000	8.008573963517206
chr2	9360000	9400000	7.03612604210503
chr2	95120000	95160000	8.861565522310249
chr2	95160000	95200000	9.328187441479967
chr2	97760000	97800000	7.8040461100675405
chr2	98000000	98040000	7.387107133795862
chr2	9840000	9880000	7.6907566734691475
chr2	98440000	98480000	7.108675587001152
chr2	98600000	98640000	8.599390809358557
chr3	105600000	105640000	7.308360682388558
chr3	105880000	105920000	7.468361163015883
chr3	106120000	106160000	7.245676168596232
chr3	107080000	107120000	7.6272120533022205
chr3	112520000	112560000	8.577546932848476
chr3	123600000	123640000	8.302544111202518
chr3	125480000	125520000	7.133542252156715
chr3	127640000	127680000	7.294658954585718
chr3	1280000	1320000	8.90876215351084
chr3	128640000	128680000	7.725828709273879
chr3	128880000	128920000	10.231252966563453
chr3	12920000	12960000	11.34045081604136
chr3	129320000	129360000	9.365284292501356
chr3	133400000	133440000	7.165802906284108
chr3	133600000	133640000	9.192535732674301
chr3	133640000	133680000	10.173581576815529
chr3	138000000	138040000	7.321812598276822
chr3	13880000	13920000	9.505213031462267
chr3	13920000	13960000	13.021048955445671
chr3	139320000	139360000	7.608509923772055
chr3	14040000	14080000	9.365754959120096
chr3	14080000	14120000	8.872816693455428
chr3	14120000	14160000	7.2801075686596795
chr3	143000000	143040000	7.112875937285928
chr3	143200000	143240000	7.981005911090401
chr3	15480000	15520000	8.344333909887046
chr3	172680000	172720000	7.239548962014526
chr3	175280000	175320000	7.2442837497788135
chr3	1760000	1800000	7.679546278147782
chr3	1880000	1920000	8.213276944189133
chr3	194640000	194680000	7.091416996111697
chr3	195680000	195720000	7.785666361548056
chr3	196200000	196240000	7.470326897901843
chr3	196560000	196600000	9.522061448339947
chr3	20040000	20080000	7.255647457360531
chr3	2040000	2080000	8.947224085392916
chr3	2120000	2160000	7.174101592647464
chr3	2240000	2280000	8.458667221580287
chr3	2480000	2520000	7.099851117361403
chr3	37400000	37440000	7.693759394872585
chr3	37480000	37520000	7.492062010331926
chr3	44560000	44600000	8.477959843308739
chr3	44920000	44960000	7.5581308899497675
chr3	47280000	47320000	9.215466549011426
chr3	47320000	47360000	7.018125021483869
chr3	47800000	47840000	7.112079823376251
chr3	48560000	48600000	7.183249168657187
chr3	48640000	48680000	10.232558496173027
chr3	49680000	49720000	7.73784416069192
chr3	50560000	50600000	8.288108247649232
chr3	51360000	51400000	10.644503947467346
chr3	51440000	51480000	7.171585842353081
chr3	51560000	51600000	10.181484888951823
chr3	51640000	51680000	8.470717372941431
chr3	51880000	51920000	9.403650435518289
chr3	52360000	52400000	7.573122378107759
chr3	54000000	54040000	7.322238859928576
chr3	5400000	5440000	7.053319634953457
chr3	5520000	5560000	10.749410330877158
chr3	5560000	5600000	7.365259195279176
chr3	5640000	5680000	7.469530232635349
chr3	5680000	5720000	9.017820410249106
chr3	58120000	58160000	9.985346077308105
chr3	5920000	5960000	7.429657366347227
chr3	59480000	59520000	7.04215061208463
chr3	61400000	61440000	8.792805061620017
chr3	6200000	6240000	7.829174049072191
chr3	6240000	6280000	9.04090287634557
chr3	6360000	6400000	7.130422271175816
chr3	6400000	6440000	8.84051112433111
chr3	6440000	6480000	7.934985850503299
chr3	6480000	6520000	8.284547932846191
chr3	6560000	6600000	7.079853953267009
chr3	6600000	6640000	7.823121016261172
chr3	6960000	7000000	8.021139994094064
chr3	7040000	7080000	9.26409983296202
chr3	71600000	71640000	7.516882404110969
chr3	720000	760000	7.620297824596546
chr3	73120000	73160000	7.26432638205666
chr3	73160000	73200000	7.158320890459329
chr3	73360000	73400000	8.494324205458085
chr3	75320000	75360000	10.544287722249294
chr3	75440000	75480000	9.74629050920273
chr3	75480000	75520000	11.218665460132543
chr3	75680000	75720000	9.469401561299195
chr3	840000	880000	8.218970573922013
chr3	96280000	96320000	7.062668004634674
chr4	1000000	1040000	7.578566058145717
chr4	10080000	10120000	9.605060155044107
chr4	10120000	10160000	8.460853552957854
chr4	103120000	103160000	7.4374544979233725
chr4	1040000	1080000	7.984572211404256
chr4	107960000	108000000	7.8247952632808175
chr4	1080000	1120000	10.343720401128383
chr4	12400000	12440000	7.813911304711518
chr4	131080000	131120000	7.8084495279177135
chr4	143520000	143560000	8.220600358345317
chr4	1440000	1480000	8.114156645288567
chr4	151120000	151160000	8.798849813302358
chr4	159680000	159720000	7.486415731563723
chr4	159840000	159880000	7.327660091127979
chr4	159960000	160000000	9.996535894086538
chr4	163040000	163080000	8.579479513940072
chr4	170040000	170080000	7.754885715146128
chr4	170080000	170120000	11.320115894026332
chr4	182840000	182880000	8.725438726645129
chr4	182880000	182920000	7.840521289921464
chr4	182960000	183000000	7.473187685440742
chr4	183000000	183040000	7.732331496905762
chr4	183840000	183880000	7.491275321916704
chr4	187880000	187920000	9.872852232867386
chr4	188600000	188640000	9.468648987583084
chr4	188640000	188680000	8.143782172409281
chr4	1960000	2000000	7.594788732522331
chr4	280000	320000	7.429747910726796
chr4	3480000	3520000	8.413389614095719
chr4	3800000	3840000	8.547787815065053
chr4	39400000	39440000	7.315084713736253
chr4	4200000	4240000	9.109065136968086
chr4	4320000	4360000	7.7813518689112655
chr4	44960000	45000000	7.5414187358886045
chr4	480000	520000	9.176684642866313
chr4	520000	560000	9.587021050473544
chr4	56920000	56960000	10.321607386726352
chr4	58400000	58440000	7.29619095784911
chr4	62800000	62840000	7.383717468589317
chr4	62840000	62880000	7.351443502902753
chr4	63080000	63120000	7.174601180470713
chr4	640000	680000	7.320156738766253
chr4	72200000	72240000	8.108693504535724
chr4	7760000	7800000	8.189014955076974
chr4	78880000	78920000	7.428934606629546
chr4	800000	840000	8.079491638914106
chr4	840000	880000	10.18267076608638
chr4	880000	920000	12.287407277362824
chr4	8960000	9000000	10.26294863774034
chr4	920000	960000	8.331221965872286
chr4	9520000	9560000	9.283719060016086
chr4	9600000	9640000	9.561338706209122
chr4	960000	1000000	8.257221050965098
chr4	9680000	9720000	9.695659490806234
chr5	101000000	101040000	8.002999527185452
chr5	112440000	112480000	8.221330737407836
chr5	121880000	121920000	8.012687872038164
chr5	123640000	123680000	7.431528336523748
chr5	131400000	131440000	9.202803871072812
chr5	132680000	132720000	8.680972079209441
chr5	159360000	159400000	7.808959287186393
chr5	161400000	161440000	7.308520326699908
chr5	162520000	162560000	7.001033765116651
chr5	162880000	162920000	7.193720789601933
chr5	168440000	168480000	7.003600904311191
chr5	168480000	168520000	8.601535740603232
chr5	169800000	169840000	7.0179366284772025
chr5	170000000	170040000	8.93386575672531
chr5	17040000	17080000	7.442461265793147
chr5	172080000	172120000	7.117413682536018
chr5	172920000	172960000	7.296544773632598
chr5	174760000	174800000	7.334239493595554
chr5	178200000	178240000	7.2407787873237535
chr5	178960000	179000000	8.471635343179724
chr5	179800000	179840000	7.410740164610178
chr5	18320000	18360000	8.045306250028982
chr5	2800000	2840000	7.1627964831721735
chr5	3120000	3160000	7.2292588217010625
chr5	3320000	3360000	10.134459306480213
chr5	3560000	3600000	10.982093377789676
chr5	3600000	3640000	8.404516409496653
chr5	3680000	3720000	8.361253116084917
chr5	37360000	37400000	7.649829182998516
chr5	3760000	3800000	9.739149130373207
chr5	3840000	3880000	10.878865754546815
chr5	3920000	3960000	8.93681680873401
chr5	3960000	4000000	10.059427029255822
chr5	4000000	4040000	10.203587812958359
chr5	4040000	4080000	8.495386909915009
chr5	40840000	40880000	7.107767329954858
chr5	4120000	4160000	7.054562351591133
chr5	4160000	4200000	7.736918862450272
chr5	4480000	4520000	12.325310616817069
chr5	4560000	4600000	8.214130143802121
chr5	46120000	46160000	8.251153826720929
chr5	46200000	46240000	7.692257705514022
chr5	46240000	46280000	7.7009378180990895
chr5	4760000	4800000	8.963791740313404
chr5	50880000	50920000	8.415295240816171
chr5	50920000	50960000	9.913829666952877
chr5	55280000	55320000	8.747062357980315
chr5	55920000	55960000	7.218431865790299
chr5	65800000	65840000	7.033723216869106
chr5	69000000	69040000	8.717303364712569
chr5	75320000	75360000	7.929084968290706
chr5	75400000	75440000	7.07325615374117
chr5	75560000	75600000	7.439419999576199
chr5	75880000	75920000	7.438705460305901
chr5	79840000	79880000	7.99248237009979
chr5	81360000	81400000	7.348326170180211
chr6	10440000	10480000	7.179114807491762
chr6	105360000	105400000	7.472869893443311
chr6	105840000	105880000	9.412062425483953
chr6	112040000	112080000	7.289705702036329
chr6	112360000	112400000	10.498765341636274
chr6	130040000	130080000	8.831229884935972
chr6	131000000	131040000	7.000023816884371
chr6	131640000	131680000	7.167777570088664
chr6	134680000	134720000	8.35227333410909
chr6	151080000	151120000	9.39752364725608
chr6	151320000	151360000	8.635500805802463
chr6	151360000	151400000	7.893202256249072
chr6	151400000	151440000	7.249102591762763
chr6	156120000	156160000	7.439334957113889
chr6	15640000	15680000	7.8033746653078175
chr6	156920000	156960000	7.531277358773103
chr6	157280000	157320000	7.528952145560135
chr6	159680000	159720000	8.12004482279336
chr6	159800000	159840000	7.248828926960004
chr6	159880000	159920000	8.964485454122856
chr6	160040000	160080000	8.814379150743843
chr6	16120000	16160000	7.275620864880349
chr6	16160000	16200000	7.303811103345658
chr6	163200000	163240000	8.357303859675712
chr6	163320000	163360000	8.986747069201062
chr6	163600000	163640000	10.564401853130503
chr6	163640000	163680000	9.495527410900692
chr6	163680000	163720000	8.391009737443138
chr6	166680000	166720000	10.068013832272053
chr6	167960000	168000000	7.91889423383614
chr6	169560000	169600000	8.754057223072293
chr6	169880000	169920000	7.7203117072345435
chr6	170320000	170360000	7.3551305791319646
chr6	25160000	25200000	8.871924998303419
chr6	33440000	33480000	7.071363649311383
chr6	440000	480000	7.110652182268517
chr6	44400000	44440000	9.758255872541008
chr6	53000000	53040000	7.22664089274066
chr6	53040000	53080000	11.249400247472458
chr6	65040000	65080000	7.747663781452358
chr6	65480000	65520000	8.677682556223699
chr6	67680000	67720000	7.884110721948503
chr6	7600000	7640000	7.368323610456632
chr6	77520000	77560000	8.149841678243858
chr6	77560000	77600000	8.941330386421559
chr6	77920000	77960000	7.173191508928242
chr6	87000000	87040000	7.434399911819515
chr6	88280000	88320000	7.4861374821760585
chr6	88320000	88360000	7.39672688754358
chr7	106200000	106240000	8.572707836052281
chr7	112360000	112400000	7.4691298093378835
chr7	125040000	125080000	7.792596371359205
chr7	125240000	125280000	7.0063702946339
chr7	140120000	140160000	7.090431194528869
chr7	140360000	140400000	7.3449800478013305
chr7	145360000	145400000	7.476520853493085
chr7	145400000	145440000	7.646723455725124
chr7	145520000	145560000	9.169177870563114
chr7	145760000	145800000	8.671872925720457
chr7	145800000	145840000	10.739023628243537
chr7	146000000	146040000	7.307685524813437
chr7	147280000	147320000	8.51159189650875
chr7	147400000	147440000	9.617633582495916
chr7	147440000	147480000	9.033213061219962
chr7	148160000	148200000	12.096326646781206
chr7	149520000	149560000	9.874201776803275
chr7	149800000	149840000	7.030176085498035
chr7	152280000	152320000	7.339097313461296
chr7	152720000	152760000	9.447620744179133
chr7	152800000	152840000	8.00459378169028
chr7	152880000	152920000	8.027759826032877
chr7	153200000	153240000	8.117541876385665
chr7	153240000	153280000	8.405425486372414
chr7	153280000	153320000	8.52967952357471
chr7	153320000	153360000	9.111412726683842
chr7	153360000	153400000	9.034495168918793
chr7	153440000	153480000	7.6129603953062945
chr7	153720000	153760000	7.128328388507477
chr7	153760000	153800000	8.402120530357791
chr7	153800000	153840000	7.478274253444577
chr7	153880000	153920000	8.210774770127442
chr7	153960000	154000000	7.813645542665482
chr7	154200000	154240000	9.922335516845198
chr7	154320000	154360000	7.145006056266084
chr7	154520000	154560000	8.894649536425032
chr7	154600000	154640000	9.524440806467863
chr7	154720000	154760000	7.318433948591527
chr7	154840000	154880000	10.516235213433244
chr7	155800000	155840000	8.284877562282745
chr7	155840000	155880000	9.653768864197188
chr7	155920000	155960000	8.567752482029977
chr7	156000000	156040000	8.096185532897097
chr7	156040000	156080000	8.073352749502911
chr7	156080000	156120000	10.722125778219912
chr7	156120000	156160000	8.517454857989822
chr7	157920000	157960000	7.272685242976768
chr7	158000000	158040000	7.9321208383949795
chr7	16360000	16400000	7.572624127067944
chr7	16520000	16560000	8.088401024818705
chr7	16560000	16600000	8.370410082784653
chr7	17520000	17560000	8.289052239887567
chr7	200000	240000	9.463453015184614
chr7	2120000	2160000	7.633226908315303
chr7	240000	280000	7.290758969252959
chr7	30880000	30920000	8.934117133015675
chr7	40080000	40120000	7.203286405332017
chr7	40120000	40160000	8.930596439113225
chr7	44680000	44720000	7.435470168425468
chr7	44960000	45000000	9.76317398396744
chr7	45120000	45160000	7.132901610267667
chr7	45880000	45920000	8.891278254968311
chr7	47200000	47240000	11.03874539198932
chr7	47480000	47520000	7.149433770381073
chr7	47600000	47640000	7.660334671195332
chr7	48360000	48400000	9.047248877367007
chr7	4840000	4880000	7.1714040013146905
chr7	54640000	54680000	8.431811456330117
chr7	54680000	54720000	7.956337456762544
chr7	54720000	54760000	8.319497361658975
chr7	54960000	55000000	7.775772713782558
chr7	55040000	55080000	7.209676949471437
chr7	55400000	55440000	8.405506891241691
chr7	55440000	55480000	7.790120669589409
chr7	56160000	56200000	7.654784808488456
chr7	56240000	56280000	12.44376084126501
chr7	56320000	56360000	8.669360167673553
chr7	56400000	56440000	7.635072640884562
chr7	56480000	56520000	8.634302785586751
chr7	56560000	56600000	8.780376023482727
chr7	56640000	56680000	8.567191217680769
chr7	56720000	56760000	9.394582097758489
chr7	57080000	57120000	7.13785224691031
chr7	57120000	57160000	8.40778233447831
chr7	57200000	57240000	10.747512696963648
chr7	57360000	57400000	9.415809332953913
chr7	57480000	57520000	8.901956231140222
chr7	57560000	57600000	7.314997628090006
chr7	57640000	57680000	7.328462688166994
chr7	57720000	57760000	8.038528185053286
chr7	57920000	57960000	7.495626014806116
chr7	62640000	62680000	9.814531602971776
chr7	62760000	62800000	7.983606810445808
chr7	62920000	62960000	11.530595527011887
chr7	63880000	63920000	7.1380262628181255
chr7	63920000	63960000	7.392034869915155
chr7	64000000	64040000	7.752775819467718
chr7	64120000	64160000	7.407033653016309
chr7	64240000	64280000	8.406310616348955
chr7	64320000	64360000	9.059764010838798
chr7	64360000	64400000	12.887704298052187
chr7	6440000	6480000	7.148208087131468
chr7	64440000	64480000	7.736535900939022
chr7	64480000	64520000	10.548924211762634
chr7	64520000	64560000	8.126646350983995
chr7	64560000	64600000	9.265670529319225
chr7	64600000	64640000	10.6463658479165
chr7	64720000	64760000	12.921438470209296
chr7	64760000	64800000	8.448124201819745
chr7	64840000	64880000	11.828096172147493
chr7	6640000	6680000	7.158545119692078
chr7	67480000	67520000	7.004947177221973
chr7	67800000	67840000	8.716678053363657
chr7	67880000	67920000	8.543813087335858
chr7	67920000	67960000	10.622765463222617
chr7	67960000	68000000	8.024950899550326
chr7	68080000	68120000	8.01579544078726
chr7	68120000	68160000	8.985536573851194
chr7	68240000	68280000	10.896599329966614
chr7	68640000	68680000	8.97841889710439
chr7	68720000	68760000	9.02984376964822
chr7	68800000	68840000	8.651256547228861
chr7	69000000	69040000	7.351494463570642
chr7	69160000	69200000	7.516686682833832
chr7	69240000	69280000	8.266473828829564
chr7	98920000	98960000	10.8849290003483
chr7	99000000	99040000	9.86134032288408
chr8	122640000	122680000	9.635354654929124
chr8	122720000	122760000	8.108803553927133
chr8	123320000	123360000	8.248432841896111
chr8	123640000	123680000	7.0273902073690975
chr8	124520000	124560000	7.665161732767823
chr8	124560000	124600000	10.450844827938461
chr8	127520000	127560000	8.502471941053258
chr8	133440000	133480000	7.632777938316772
chr8	133480000	133520000	8.394593105808642
chr8	133520000	133560000	9.976856448466675
chr8	134320000	134360000	7.693119212294365
chr8	134880000	134920000	7.888183700909419
chr8	134920000	134960000	7.984789184482142
chr8	137560000	137600000	9.232819576091082
chr8	137920000	137960000	7.218955681091499
chr8	138040000	138080000	7.078210909136497
chr8	138160000	138200000	7.104757532279901
chr8	138240000	138280000	7.395157740109871
chr8	138280000	138320000	7.078642786078263
chr8	138320000	138360000	11.08422928373529
chr8	138480000	138520000	8.024055204818136
chr8	138600000	138640000	7.863596745141852
chr8	138640000	138680000	10.078863737889062
chr8	138680000	138720000	8.986750124980613
chr8	138720000	138760000	7.858228995068928
chr8	138800000	138840000	11.707297727558375
chr8	138840000	138880000	7.012490327874253
chr8	138880000	138920000	10.27855220552147
chr8	138920000	138960000	9.235225646573086
chr8	139040000	139080000	8.183526616636932
chr8	139080000	139120000	9.952839325214876
chr8	139200000	139240000	8.468736276289837
chr8	139240000	139280000	8.721957754462105
chr8	139280000	139320000	9.4330871229043
chr8	139320000	139360000	7.548079165421275
chr8	139360000	139400000	11.836412806850689
chr8	139440000	139480000	10.627640955106672
chr8	139520000	139560000	11.444490350292034
chr8	139600000	139640000	7.928703161110787
chr8	139760000	139800000	7.546958419256432
chr8	139880000	139920000	10.22060013715674
chr8	140520000	140560000	8.891231652029411
chr8	140600000	140640000	7.113022890323451
chr8	141240000	141280000	7.1720520728775545
chr8	141920000	141960000	9.748445258719283
chr8	142040000	142080000	11.226788509869364
chr8	142120000	142160000	7.877018499024056
chr8	142760000	142800000	8.832909598793542
chr8	142800000	142840000	7.908311909306543
chr8	143320000	143360000	8.496098695664918
chr8	143480000	143520000	7.416617661657312
chr8	143560000	143600000	8.969413725715032
chr8	143640000	143680000	7.398738707962973
chr8	143720000	143760000	8.179336439827598
chr8	143800000	143840000	7.740095200068938
chr8	144280000	144320000	7.304141822845085
chr8	144920000	144960000	7.012989092740075
chr8	15400000	15440000	7.407731407499877
chr8	17280000	17320000	8.558357832167752
chr8	2600000	2640000	9.489246399233444
chr8	2680000	2720000	7.31493416857379
chr8	2720000	2760000	11.654858834993718
chr8	2760000	2800000	9.970465420577463
chr8	2920000	2960000	7.176169244842875
chr8	3080000	3120000	8.470551748185548
chr8	3200000	3240000	8.048388954507788
chr8	3320000	3360000	15.540598293474307
chr8	3440000	3480000	8.09687609473719
chr8	3480000	3520000	10.375555303797675
chr8	3520000	3560000	8.810015602290507
chr8	3560000	3600000	7.6511294875074665
chr8	3600000	3640000	8.505721503699455
chr8	3680000	3720000	12.501928018342102
chr8	3840000	3880000	10.713642300145704
chr8	3880000	3920000	8.473367264573454
chr8	3960000	4000000	8.275160396719235
chr8	4000000	4040000	7.66116497893417
chr8	4080000	4120000	7.818231989915671
chr8	4120000	4160000	7.797277414184951
chr8	4200000	4240000	10.023860858044669
chr8	4240000	4280000	10.238942750086338
chr8	43080000	43120000	10.648183370773788
chr8	43120000	43160000	7.3282752345450195
chr8	43160000	43200000	9.941524693185308
chr8	43200000	43240000	8.504085434172035
chr8	4320000	4360000	9.136285039037842
chr8	43320000	43360000	7.138997137392512
chr8	43440000	43480000	7.452948110148956
chr8	4360000	4400000	7.449398911744206
chr8	4400000	4440000	7.019213194091398
chr8	4480000	4520000	11.621091795040472
chr8	4520000	4560000	8.61936439344637
chr8	4600000	4640000	10.306993651573382
chr8	46120000	46160000	7.348485213463016
chr8	46160000	46200000	10.559835175591044
chr8	46200000	46240000	13.941044859640298
chr8	46240000	46280000	9.745466823475548
chr8	46320000	46360000	9.075677033178204
chr8	46400000	46440000	7.1750459334822025
chr8	46640000	46680000	8.110843209034865
chr8	46680000	46720000	7.9435475324089015
chr8	46720000	46760000	9.334402779395804
chr8	46760000	46800000	9.890067227740417
chr8	46800000	46840000	8.373222329006193
chr8	4680000	4720000	8.154250784446749
chr8	46840000	46880000	7.4157307285587155
chr8	46880000	46920000	7.3613981924976075
chr8	46920000	46960000	10.816290370538368
chr8	4720000	4760000	7.787467040184937
chr8	47360000	47400000	8.628735037513449
chr8	47720000	47760000	7.189187300545116
chr8	49360000	49400000	7.958338044979161
chr8	53480000	53520000	7.901347787297006
chr8	54160000	54200000	9.19004462158109
chr8	57160000	57200000	7.589547160112102
chr8	57240000	57280000	8.337917599676947
chr8	57840000	57880000	7.251025981801808
chr8	58680000	58720000	7.642229988992006
chr8	640000	680000	8.778310084872379
chr8	65080000	65120000	8.659126777643031
chr8	65640000	65680000	7.795715816281159
chr8	85520000	85560000	7.077879790926643
chr8	93640000	93680000	7.306126610802505
chr8	96280000	96320000	7.63234529605862
chr8	96320000	96360000	9.269058585944947
chr8	97160000	97200000	8.638001918470017
chr9	107840000	107880000	8.925594412570977
chr9	115520000	115560000	9.330502427658793
chr9	120560000	120600000	9.277402120999104
chr9	122760000	122800000	7.732952510109189
chr9	124360000	124400000	9.25080895050937
chr9	128120000	128160000	7.459012864798647
chr9	128760000	128800000	7.975313092554697
chr9	129040000	129080000	8.299534903666261
chr9	137720000	137760000	9.319293441062355
chr9	137800000	137840000	8.32475290229196
chr9	137920000	137960000	9.031236400711748
chr9	16240000	16280000	7.056761784067388
chr9	17000000	17040000	9.341359428547452
chr9	25880000	25920000	7.064782815446898
chr9	32720000	32760000	7.26513485861769
chr9	33000000	33040000	7.476873798826497
chr9	34240000	34280000	7.510485653772119
chr9	37880000	37920000	10.420064899717513
chr9	37960000	38000000	7.866292602015064
chr9	40840000	40880000	8.690580264449093
chr9	5760000	5800000	7.2933881600614425
chr9	6800000	6840000	9.603915949419246
chr9	82880000	82920000	8.72023025212118
chr9	82920000	82960000	7.019064742949627
chr9	83680000	83720000	7.4614191659871025
chr9	83840000	83880000	7.395663207116183
chr9	84320000	84360000	8.259437512142433
chr9	85360000	85400000	7.138183023411334
chr9	87840000	87880000	8.152405848420555
chr9	88920000	88960000	9.29206958370034
chr9	89000000	89040000	7.269646693723352
chr9	92080000	92120000	9.845312780707708
chr9	93640000	93680000	8.53345714633925
chr9	94480000	94520000	9.548762803625321
chr9	94520000	94560000	8.219562805335459
chr9	94560000	94600000	9.667882729632746
chr9	95080000	95120000	9.355896567751804
chr9	96640000	96680000	7.8634605103236055
chr9	96720000	96760000	11.669408405546026
chr9	97320000	97360000	7.367704521573532
chr9	97640000	97680000	8.092807877383141
chr9	98720000	98760000	10.411728582689172
chrX	100800000	100840000	7.721144905171165
chrX	105840000	105880000	7.142105171979266
chrX	125680000	125720000	7.953094479007751
chrX	142080000	142120000	7.5324577712907965
chrX	143000000	143040000	8.65871096392453
chrX	143600000	143640000	7.2451520869864225
chrX	143880000	143920000	7.068336909930672
chrX	144720000	144760000	7.104920740803857
chrX	145040000	145080000	8.464511896277651
chrX	145120000	145160000	9.539689063942289
chrX	145360000	145400000	9.31134516856874
chrX	145480000	145520000	7.250555658135898
chrX	145720000	145760000	7.236304684725973
chrX	145840000	145880000	7.014385783839833
chrX	146080000	146120000	7.898985701094482
chrX	146160000	146200000	7.000119837334488
chrX	146200000	146240000	7.33904185143738
chrX	146400000	146440000	8.330996974718419
chrX	147680000	147720000	7.648230891353196
chrX	31800000	31840000	8.900909250674939
chrX	53120000	53160000	7.142427075105942
chrX	53720000	53760000	7.668277455659759
chrX	55320000	55360000	7.274913432719093
chrX	72200000	72240000	9.189378877377244
chrX	75800000	75840000	7.139747759771893
chrY	10760000	10800000	7.310162946374563
chrY	10960000	11000000	10.959823589824516
chrY	11880000	11920000	7.001545126756519
chrY	12240000	12280000	7.227560414116268
