Chr	Start	End	DCI_Score
chr13	19160000	19200000	8.863185556110324
chr13	19240000	19280000	9.656549568801
chr13	19360000	19400000	9.704072921993506
chr13	19400000	19440000	10.590054720158651
chr13	19480000	19520000	8.381334180120971
chr13	19520000	19560000	10.072404388327246
chr13	19600000	19640000	8.272737723662695
chr13	19760000	19800000	9.794043886516992
chr13	19800000	19840000	11.474805303008681
chr13	19840000	19880000	11.009222486720033
chr13	19880000	19920000	9.095690325001408
chr13	19920000	19960000	8.190567683567801
chr13	20920000	20960000	7.280494001659331
chr13	21080000	21120000	9.95001308753993
chr13	21200000	21240000	7.958148915526674
chr13	21320000	21360000	11.615882505928626
chr13	21920000	21960000	10.755345779089833
chr13	21960000	22000000	7.301755251217682
chr13	22920000	22960000	8.229611692585028
chr13	22960000	23000000	8.294196860528286
chr13	23400000	23440000	7.091651005739893
chr13	23440000	23480000	7.539896067078074
chr13	23480000	23520000	7.6454680122538035
chr13	23680000	23720000	7.72804427710787
chr13	24000000	24040000	7.231013909525885
chr13	24720000	24760000	8.815339139827973
chr13	24960000	25000000	7.030087751211332
chr13	25000000	25040000	8.198003750986317
chr13	26160000	26200000	9.482298014319591
chr13	27280000	27320000	7.520017076518227
chr13	29520000	29560000	7.239255489335789
chr13	30880000	30920000	10.054647091450224
chr13	30920000	30960000	7.128432188477018
chr13	32600000	32640000	7.120593181146207
chr13	33840000	33880000	7.516428637826857
chr13	34120000	34160000	10.297588221952383
chr13	34200000	34240000	7.58109493368927
chr13	36920000	36960000	8.15093140645059
chr13	40360000	40400000	8.681791404550276
chr13	45320000	45360000	7.028367254837563
chr13	46320000	46360000	9.221326898110727
chr13	46560000	46600000	8.410799485000194
chr13	47920000	47960000	11.827063640464672
chr13	48000000	48040000	8.783188170706076
chr13	48280000	48320000	7.008087403409842
chr13	48760000	48800000	9.986074090872526
chr13	48800000	48840000	8.9466882883477
chr13	48880000	48920000	8.211710022744857
chr13	48920000	48960000	7.047349566552062
chr13	49520000	49560000	8.3163467803022
chr13	51760000	51800000	11.659162453217638
chr13	51800000	51840000	9.097178040334104
chr13	51840000	51880000	9.28587794838962
chr13	51920000	51960000	7.22532109685122
chr13	52440000	52480000	7.356875030415972
chr14	100120000	100160000	7.811537724946543
chr14	100160000	100200000	9.108903415933387
chr14	100200000	100240000	10.668369816476565
chr14	100240000	100280000	7.406446608277812
chr14	100320000	100360000	8.938777498928902
chr14	100680000	100720000	7.032269782687828
chr14	101240000	101280000	8.073571442586045
chr14	101520000	101560000	9.268282241900307
chr14	101600000	101640000	8.096757671757885
chr14	101880000	101920000	10.48994002078778
chr14	102120000	102160000	8.475697742282357
chr14	102160000	102200000	7.1914819735854785
chr14	102280000	102320000	9.237288338966597
chr14	102320000	102360000	9.748300232558348
chr14	102440000	102480000	7.219310632149121
chr14	102520000	102560000	7.152276564744174
chr14	102560000	102600000	7.670646305851432
chr14	102720000	102760000	7.145226178843452
chr14	102880000	102920000	7.504816835342559
chr14	102920000	102960000	9.404475327085157
chr14	103000000	103040000	7.6223171640262
chr14	103040000	103080000	7.59068886765909
chr14	103480000	103520000	7.527164438303227
chr14	103520000	103560000	7.153764554857052
chr14	103560000	103600000	8.641658124398143
chr14	103600000	103640000	12.008366331744867
chr14	103640000	103680000	8.371523984957573
chr14	103680000	103720000	7.115495134046644
chr14	103720000	103760000	11.485626799567795
chr14	103760000	103800000	8.74775992536223
chr14	104160000	104200000	7.302240126609353
chr14	104560000	104600000	9.132117707565758
chr14	104760000	104800000	8.506486678672173
chr14	104800000	104840000	10.310117609950042
chr14	104880000	104920000	8.713729143636947
chr14	104920000	104960000	8.026890861840688
chr14	104960000	105000000	9.339497000303359
chr14	105000000	105040000	8.24192926034412
chr14	105040000	105080000	7.058358121950268
chr14	105080000	105120000	8.141967585682636
chr14	105120000	105160000	8.421848104117903
chr14	105160000	105200000	7.1545807439477445
chr14	105200000	105240000	8.93680181734493
chr14	105240000	105280000	8.394039165236522
chr14	105280000	105320000	8.371570451197032
chr14	105360000	105400000	8.561458247905946
chr14	105520000	105560000	7.083974604446634
chr14	105760000	105800000	8.362067066846933
chr14	105800000	105840000	10.43277268386447
chr14	105840000	105880000	9.768764922830393
chr14	105920000	105960000	8.933921716743766
chr14	105960000	106000000	8.189470528969446
chr14	19800000	19840000	9.197058632688147
chr14	19960000	20000000	7.828896274069147
chr14	21240000	21280000	11.410974133101346
chr14	21280000	21320000	7.33297910255494
chr14	22880000	22920000	9.415872588726911
chr14	23040000	23080000	12.413217466447136
chr14	23080000	23120000	8.445442312357471
chr14	23160000	23200000	8.103917651223595
chr14	24160000	24200000	7.471633396786541
chr14	24200000	24240000	8.658098876472652
chr14	24240000	24280000	9.887808179255568
chr14	24280000	24320000	8.001565804105368
chr14	31000000	31040000	9.021260836652646
chr14	31680000	31720000	7.3569028667297065
chr14	34440000	34480000	7.566390578500572
chr14	34480000	34520000	9.459311647338653
chr14	34520000	34560000	8.08554751557009
chr14	35120000	35160000	7.362821087305696
chr14	35320000	35360000	9.122239212321832
chr14	51480000	51520000	7.604098085642253
chr14	65000000	65040000	8.266082168909401
chr14	65040000	65080000	10.843522659017987
chr14	65080000	65120000	7.9748153009385225
chr14	65120000	65160000	8.905298033850949
chr14	67760000	67800000	7.1676683470130325
chr14	69520000	69560000	8.661769199613929
chr14	70800000	70840000	7.99886904036111
chr14	71120000	71160000	7.682233887079798
chr14	72480000	72520000	9.137444601652897
chr14	72560000	72600000	8.635256050696842
chr14	72960000	73000000	7.15812380546659
chr14	73040000	73080000	7.068672480898505
chr14	73240000	73280000	7.650276720196475
chr14	76680000	76720000	10.442650366329419
chr14	77440000	77480000	7.066384663317175
chr14	77480000	77520000	10.732459153384328
chr14	77560000	77600000	8.401824600564064
chr14	77640000	77680000	7.711790351521031
chr14	77680000	77720000	8.441400391437822
chr14	77920000	77960000	7.4501392316944255
chr14	89320000	89360000	8.000758609571612
chr14	89440000	89480000	9.835747564688154
chr14	90000000	90040000	7.090038910289361
chr14	90040000	90080000	8.382242741112842
chr14	90120000	90160000	8.3913830730159
chr14	90160000	90200000	7.427727351812606
chr14	90200000	90240000	7.600192089883965
chr14	90240000	90280000	8.049750248537448
chr14	90800000	90840000	9.711463822109852
chr14	91080000	91120000	7.424247873333403
chr14	91160000	91200000	8.48912300634482
chr14	91240000	91280000	8.557029706056799
chr14	92040000	92080000	8.741395148594206
chr14	92400000	92440000	10.460826102122843
chr14	92520000	92560000	8.026605065410134
chr14	92560000	92600000	11.278648725402768
chr14	92840000	92880000	7.189171556565437
chr14	93200000	93240000	7.091729451211274
chr14	95600000	95640000	7.441602469301947
chr14	99000000	99040000	10.816938186783354
chr14	99040000	99080000	9.905899594998242
chr14	99160000	99200000	8.432916564141161
chr15	101280000	101320000	7.084182971956606
chr15	24200000	24240000	7.020649475392381
chr15	40520000	40560000	7.236033752264439
chr15	40760000	40800000	7.793989134104171
chr15	40800000	40840000	10.043633413798103
chr15	40880000	40920000	8.932812837822352
chr15	40920000	40960000	8.117881756257184
chr15	40960000	41000000	9.760355919442178
chr15	41000000	41040000	7.719651434384062
chr15	41040000	41080000	8.425054739126171
chr15	41080000	41120000	10.504318080902172
chr15	41240000	41280000	7.7740482815128615
chr15	41280000	41320000	8.573391388353729
chr15	41320000	41360000	9.434024947784687
chr15	41360000	41400000	11.969207357020444
chr15	41400000	41440000	9.907314258178458
chr15	41480000	41520000	9.656753530046233
chr15	41520000	41560000	8.104776878527556
chr15	41840000	41880000	9.524906870702614
chr15	41880000	41920000	9.879639563639534
chr15	42160000	42200000	9.923729452033307
chr15	42560000	42600000	7.450266901182707
chr15	42640000	42680000	7.660315704289546
chr15	42680000	42720000	7.656982716617675
chr15	42720000	42760000	7.683209176777225
chr15	52200000	52240000	8.767304824873541
chr15	58480000	58520000	7.522365750379211
chr15	62320000	62360000	8.893511266747105
chr15	62360000	62400000	12.220068593513773
chr15	62400000	62440000	8.916544219250738
chr15	63080000	63120000	7.305635857418905
chr15	64080000	64120000	7.260734164127871
chr15	64120000	64160000	8.5572312969329
chr15	64400000	64440000	7.995559059861907
chr15	67080000	67120000	8.61880795857366
chr15	70040000	70080000	8.822630473143061
chr15	72160000	72200000	7.61326718647684
chr15	72240000	72280000	7.5720898823487
chr15	72280000	72320000	7.0571523449928
chr15	72320000	72360000	9.16912254381349
chr15	72360000	72400000	7.673540793461982
chr15	74320000	74360000	9.228761857734003
chr15	74560000	74600000	7.558029344886278
chr15	74600000	74640000	8.506064614009171
chr15	74760000	74800000	7.454676710700061
chr15	74800000	74840000	8.421572644968798
chr15	75240000	75280000	7.030416600625513
chr15	75320000	75360000	7.5707268429675265
chr15	75480000	75520000	8.653778674963943
chr15	75560000	75600000	7.283274872815629
chr15	75600000	75640000	8.907481512307132
chr15	75640000	75680000	9.351292210916613
chr15	75720000	75760000	7.0372494105411505
chr15	77560000	77600000	7.769418147492018
chr15	82640000	82680000	7.344638215680243
chr15	82880000	82920000	9.646025842254195
chr15	84880000	84920000	8.680649974375264
chr15	88160000	88200000	11.130322956177798
chr15	90080000	90120000	8.228848387041689
chr15	90840000	90880000	9.22028217149767
chr15	92840000	92880000	7.874729929874293
chr16	1360000	1400000	8.843367502459117
chr16	1400000	1440000	7.265569280730423
chr16	1440000	1480000	9.736605828790072
chr16	1480000	1520000	7.0915534956796025
chr16	1520000	1560000	10.455366137172254
chr16	1560000	1600000	7.321843224675955
chr16	1600000	1640000	7.342631907826625
chr16	1640000	1680000	7.2622125598258185
chr16	1680000	1720000	8.413016401087948
chr16	1720000	1760000	10.5381356388199
chr16	1960000	2000000	8.183130512075191
chr16	2000000	2040000	8.315056361595884
chr16	2080000	2120000	8.164191667955619
chr16	2120000	2160000	8.213404233102331
chr16	2160000	2200000	9.420025358412355
chr16	2200000	2240000	9.523148745188744
chr16	2280000	2320000	7.1153952678339625
chr16	240000	280000	9.041044126870384
chr16	2440000	2480000	8.23601309107292
chr16	2480000	2520000	7.4752044463796725
chr16	2520000	2560000	8.29501745836692
chr16	26720000	26760000	7.2850526941848495
chr16	2680000	2720000	8.821350525957904
chr16	2720000	2760000	8.922840545721314
chr16	27480000	27520000	7.904828538657719
chr16	2760000	2800000	7.058895146047091
chr16	280000	320000	8.947776824011944
chr16	2920000	2960000	10.61979026247375
chr16	2960000	3000000	8.079880863474504
chr16	29800000	29840000	7.496300273388242
chr16	29840000	29880000	7.062185408501357
chr16	30000000	30040000	7.822500551660285
chr16	30080000	30120000	7.1511827673144985
chr16	30640000	30680000	7.288824362824387
chr16	30680000	30720000	10.328867530338695
chr16	30720000	30760000	10.783375282759684
chr16	30760000	30800000	8.012638863293796
chr16	30800000	30840000	7.286713976277945
chr16	30880000	30920000	8.72092270288278
chr16	30920000	30960000	7.509453497099472
chr16	30960000	31000000	9.197595543508065
chr16	31000000	31040000	7.175070099434023
chr16	31040000	31080000	8.420409636182479
chr16	31080000	31120000	10.740294256521778
chr16	31320000	31360000	8.845604157576727
chr16	31800000	31840000	7.115825240274341
chr16	320000	360000	7.807227721428274
chr16	35400000	35440000	7.311519848701322
chr16	35600000	35640000	7.241540517645045
chr16	400000	440000	7.24419121994929
chr16	4320000	4360000	12.47318489379395
chr16	4360000	4400000	8.816080354620741
chr16	4400000	4440000	8.664814049046809
chr16	4640000	4680000	8.784521913715455
chr16	4680000	4720000	8.216781318410193
chr16	46920000	46960000	7.794944837719764
chr16	4720000	4760000	9.376061381479731
chr16	4760000	4800000	11.26221486888778
chr16	48000000	48040000	7.040949016902187
chr16	48120000	48160000	8.349935314350015
chr16	48160000	48200000	8.156932452125844
chr16	520000	560000	11.5051907074364
chr16	560000	600000	8.209618474968595
chr16	57240000	57280000	7.448070235236592
chr16	5840000	5880000	7.379644514557634
chr16	600000	640000	8.128905558883886
chr16	640000	680000	11.381646995018654
chr16	6720000	6760000	9.442633876371168
chr16	67920000	67960000	7.898119169333799
chr16	680000	720000	7.698599214666857
chr16	68240000	68280000	12.445033089969476
chr16	70160000	70200000	7.471825419056014
chr16	7160000	7200000	8.43445213849817
chr16	760000	800000	7.705439267474098
chr16	79200000	79240000	7.9300373326146145
chr16	81480000	81520000	7.413518457448704
chr16	8280000	8320000	7.1525057940966095
chr16	8360000	8400000	7.068998692424861
chr16	84840000	84880000	7.609077405606017
chr16	85000000	85040000	8.670292976355586
chr16	85240000	85280000	7.236070726171109
chr16	87320000	87360000	7.704701962248674
chr16	87720000	87760000	8.11469491134708
chr16	87800000	87840000	7.6891254070524075
chr16	88240000	88280000	8.127331752940417
chr16	88360000	88400000	7.015126737797437
chr16	88560000	88600000	8.33341848799127
chr16	88600000	88640000	8.10117945832496
chr16	88640000	88680000	10.415132871482284
chr16	88680000	88720000	9.949480958753028
chr16	88720000	88760000	9.692252488201708
chr16	88760000	88800000	7.089661502699896
chr16	88800000	88840000	11.406577951468325
chr16	88840000	88880000	7.135520393285062
chr16	88880000	88920000	9.832424268037501
chr16	89160000	89200000	7.721259300087406
chr16	89240000	89280000	12.619964736491067
chr16	89280000	89320000	7.89723731560365
chr16	89400000	89440000	7.423986211706209
chr16	89440000	89480000	7.44600674444573
chr16	89520000	89560000	8.984738251251027
chr16	89560000	89600000	10.003588912057408
chr16	89640000	89680000	8.544324644269254
chr16	89680000	89720000	8.74137942987218
chr16	89720000	89760000	8.04556160478372
chr16	89760000	89800000	11.67425418694069
chr16	89800000	89840000	7.811928818871088
chr16	89840000	89880000	10.075619232088751
chr16	89880000	89920000	9.706051368993279
chr16	89920000	89960000	11.308653487068126
chr16	89960000	90000000	7.425638322871651
chr16	90000000	90040000	7.272560713990057
chr17	1000000	1040000	11.397960097301295
chr17	1040000	1080000	8.552581806122546
chr17	1080000	1120000	12.863585818376615
chr17	1120000	1160000	9.196185058667892
chr17	1160000	1200000	11.491261071201675
chr17	1200000	1240000	14.967027265957869
chr17	1280000	1320000	7.3823609800376335
chr17	1360000	1400000	9.145325606065144
chr17	1400000	1440000	11.604606161973061
chr17	1440000	1480000	9.95357834972854
chr17	1480000	1520000	10.460232517262787
chr17	1520000	1560000	8.109705825644829
chr17	1640000	1680000	7.412508416673564
chr17	1680000	1720000	8.041198692031129
chr17	1720000	1760000	9.057532783949776
chr17	17400000	17440000	7.958759001244148
chr17	17480000	17520000	8.171023999030702
chr17	17520000	17560000	8.156349159725313
chr17	17600000	17640000	8.506413370431714
chr17	17640000	17680000	8.304721107025816
chr17	1800000	1840000	8.259354208625291
chr17	18080000	18120000	8.412226787587306
chr17	18120000	18160000	7.864495860255323
chr17	18160000	18200000	7.418588792596338
chr17	18200000	18240000	8.407894251854124
chr17	18240000	18280000	9.812785040862867
chr17	18280000	18320000	8.9150524693533
chr17	1880000	1920000	11.605928883440175
chr17	1920000	1960000	10.732198081974913
chr17	1960000	2000000	11.120315004514932
chr17	2000000	2040000	7.875882989701687
chr17	2360000	2400000	12.34412802813725
chr17	2400000	2440000	8.056110335538616
chr17	2640000	2680000	8.766301779270465
chr17	2680000	2720000	12.309772050890418
chr17	2760000	2800000	8.668605970055644
chr17	28560000	28600000	7.104517546542679
chr17	28600000	28640000	8.233568502656436
chr17	28680000	28720000	7.710045341521808
chr17	28720000	28760000	8.604453263493253
chr17	28840000	28880000	8.726883991710459
chr17	30600000	30640000	8.170316873275747
chr17	3640000	3680000	9.354260563060915
chr17	3680000	3720000	8.670260393357063
chr17	3840000	3880000	7.438095976599578
chr17	38720000	38760000	8.582685214206649
chr17	38800000	38840000	10.516756409854516
chr17	4120000	4160000	8.82715628851509
chr17	41800000	41840000	8.4291116224735
chr17	41880000	41920000	8.377529742957543
chr17	41920000	41960000	8.452289279799718
chr17	42120000	42160000	7.48916814880952
chr17	42160000	42200000	8.517874634005805
chr17	42520000	42560000	7.85937339631606
chr17	42560000	42600000	9.263032554205854
chr17	42680000	42720000	7.192441458213497
chr17	44120000	44160000	9.467235239168089
chr17	44160000	44200000	7.899514699002782
chr17	47800000	47840000	8.032394497311897
chr17	4920000	4960000	9.195791448754386
chr17	5000000	5040000	11.62658110317048
chr17	5040000	5080000	8.489759506706891
chr17	5080000	5120000	11.088576530688224
chr17	5120000	5160000	9.29153162030072
chr17	59200000	59240000	9.624610510631287
chr17	62640000	62680000	9.914485925610943
chr17	63480000	63520000	9.871371479610703
chr17	720000	760000	7.326099186042237
chr17	7280000	7320000	8.127978728884125
chr17	73320000	73360000	7.307050896834588
chr17	73520000	73560000	7.579800226092359
chr17	73600000	73640000	7.564763840800102
chr17	7400000	7440000	8.951755233717812
chr17	7440000	7480000	7.4248478216483065
chr17	74800000	74840000	8.101314546336505
chr17	75040000	75080000	7.251513932117164
chr17	75080000	75120000	7.435385850786115
chr17	75120000	75160000	8.822501672868725
chr17	75200000	75240000	8.600404065111045
chr17	75480000	75520000	7.514285701320068
chr17	75520000	75560000	8.285476402313117
chr17	75560000	75600000	8.243297984053244
chr17	75600000	75640000	8.930851340826175
chr17	75640000	75680000	7.505902850199432
chr17	75680000	75720000	12.193785891141797
chr17	75720000	75760000	10.123761723619078
chr17	75760000	75800000	8.303894689898241
chr17	75800000	75840000	10.517850905307665
chr17	75840000	75880000	9.353442070939037
chr17	760000	800000	7.6497966743709025
chr17	76640000	76680000	7.472395865956094
chr17	77280000	77320000	8.061433106755775
chr17	78120000	78160000	7.553828872683325
chr17	78160000	78200000	7.6608933464205835
chr17	78400000	78440000	8.470528417377713
chr17	78440000	78480000	7.3356958638386764
chr17	800000	840000	7.160836952168037
chr17	81000000	81040000	8.741815078589205
chr17	81040000	81080000	7.884299392453162
chr17	81160000	81200000	9.171038627840074
chr17	81240000	81280000	11.314207066524064
chr17	81520000	81560000	7.2146852473536445
chr17	81560000	81600000	8.419737759505312
chr17	81800000	81840000	7.726584789263878
chr17	81880000	81920000	7.645119163998553
chr17	81920000	81960000	8.311518432468432
chr17	81960000	82000000	10.159933847231336
chr17	82000000	82040000	8.815806713172892
chr17	8200000	8240000	7.567719037092917
chr17	82040000	82080000	10.84362162173635
chr17	82080000	82120000	9.70377157614119
chr17	82120000	82160000	9.927923687643826
chr17	82160000	82200000	12.735379403721993
chr17	82200000	82240000	8.342828982325734
chr17	82240000	82280000	9.593291611439401
chr17	82280000	82320000	7.525398052359445
chr17	82360000	82400000	8.214104800492938
chr17	8240000	8280000	13.116101993990204
chr17	82560000	82600000	8.916823021042271
chr17	82600000	82640000	7.6921281914880435
chr17	82640000	82680000	7.447755125238904
chr17	82680000	82720000	8.02637365339396
chr17	82720000	82760000	10.500570846424793
chr17	8280000	8320000	8.275808618513405
chr17	82840000	82880000	10.434046767783014
chr17	880000	920000	7.677011486393376
chr17	920000	960000	9.125926954094586
chr18	10000000	10040000	8.009064214940148
chr18	10040000	10080000	7.929984275458202
chr18	10200000	10240000	7.893728655704322
chr18	10280000	10320000	7.318605182954003
chr18	11520000	11560000	9.17640415668976
chr18	12400000	12440000	7.364420897328785
chr18	12680000	12720000	8.257384247182902
chr18	12760000	12800000	7.8735204886109855
chr18	12800000	12840000	7.229634110408923
chr18	12840000	12880000	7.478094721751508
chr18	12920000	12960000	9.039711119923126
chr18	12960000	13000000	7.227732194769929
chr18	13000000	13040000	7.903916538032933
chr18	13040000	13080000	7.116005295936809
chr18	14320000	14360000	10.050830452342632
chr18	14840000	14880000	8.768384791415508
chr18	21480000	21520000	10.142841637347127
chr18	21600000	21640000	8.951017716357306
chr18	21680000	21720000	9.34252385805517
chr18	2680000	2720000	9.488378778315944
chr18	2720000	2760000	8.045318714602843
chr18	2840000	2880000	7.021240237199037
chr18	2880000	2920000	7.3595406583236755
chr18	31760000	31800000	7.764152471135647
chr18	32000000	32040000	7.8599394426422275
chr18	41760000	41800000	7.26041527619586
chr18	46080000	46120000	8.342220775875061
chr18	48680000	48720000	8.994323492802879
chr18	48720000	48760000	9.065998906385712
chr18	48760000	48800000	9.258586798599945
chr18	48880000	48920000	9.524226370463866
chr18	49800000	49840000	7.163187255227604
chr18	58760000	58800000	8.667008090120715
chr18	6960000	7000000	7.185195801026614
chr18	7200000	7240000	11.248622444624967
chr18	76440000	76480000	7.0323400678163095
chr18	76800000	76840000	7.173350140117982
chr18	78040000	78080000	9.858204395488297
chr18	78160000	78200000	7.411913777615252
chr18	78200000	78240000	9.375638661260675
chr18	78280000	78320000	8.067261940875948
chr18	78320000	78360000	7.107695859010956
chr18	78360000	78400000	7.846042457187111
chr18	78440000	78480000	9.01648156748786
chr18	78600000	78640000	8.263775591281473
chr18	79040000	79080000	8.304211749439911
chr18	79360000	79400000	8.589926834458259
chr18	79400000	79440000	9.50693167367308
chr18	79440000	79480000	8.972846878244981
chr18	79480000	79520000	9.263043154614381
chr18	79520000	79560000	8.512002752810794
chr18	79560000	79600000	9.795384546006064
chr18	79600000	79640000	10.182189242902172
chr18	79680000	79720000	14.030211008966413
chr18	79720000	79760000	11.732671628777016
chr18	79760000	79800000	8.739808259346265
chr18	79800000	79840000	8.342742944765973
chr18	79840000	79880000	8.419370929999303
chr18	79920000	79960000	7.75778537487425
chr18	79960000	80000000	9.70670138652649
chr18	9000000	9040000	7.799406735141298
chr19	1040000	1080000	10.796694178360093
chr19	10680000	10720000	9.497425312512636
chr19	10760000	10800000	8.20971398012126
chr19	10800000	10840000	9.71168279785731
chr19	1080000	1120000	10.987817332228362
chr19	10840000	10880000	8.376504790538949
chr19	11040000	11080000	7.496246601659059
chr19	11160000	11200000	7.735651224533662
chr19	1120000	1160000	9.496282533728383
chr19	11240000	11280000	10.378279468193217
chr19	1200000	1240000	8.64840802947795
chr19	12640000	12680000	8.584611640240249
chr19	1360000	1400000	7.127734617248286
chr19	1400000	1440000	10.222327657435788
chr19	1480000	1520000	7.93706405914412
chr19	1520000	1560000	9.093507412573324
chr19	1600000	1640000	9.215527186101065
chr19	1800000	1840000	8.699654545994878
chr19	1880000	1920000	9.334995409092038
chr19	19440000	19480000	8.137405337245848
chr19	19480000	19520000	8.519237805097223
chr19	19520000	19560000	7.959810521511576
chr19	19600000	19640000	10.60789560759091
chr19	1960000	2000000	7.523068775977862
chr19	2160000	2200000	11.189853283590756
chr19	23880000	23920000	7.1421070754977825
chr19	360000	400000	7.623073725821857
chr19	38160000	38200000	7.050961392976808
chr19	38880000	38920000	7.170337932251068
chr19	400000	440000	8.166891974418325
chr19	4080000	4120000	7.033799799638735
chr19	440000	480000	9.775828037517137
chr19	44960000	45000000	7.968148534161662
chr19	45040000	45080000	7.596236247839881
chr19	45680000	45720000	7.255420028174959
chr19	4680000	4720000	10.77169139782418
chr19	480000	520000	7.221631615446446
chr19	48960000	49000000	10.48482765729933
chr19	49640000	49680000	8.371875252650339
chr19	49800000	49840000	7.485888091729127
chr19	5120000	5160000	8.599147309654324
chr19	520000	560000	11.758039281579284
chr19	560000	600000	7.3801342580222995
chr19	5760000	5800000	7.5681008980667155
chr19	58400000	58440000	8.140986724834413
chr19	8280000	8320000	7.044683515113612
chr19	8320000	8360000	8.364985689144666
chr19	880000	920000	7.225995949470963
chr19	960000	1000000	7.518583984300053
chr1	10080000	10120000	7.772576228141753
chr1	10160000	10200000	7.706975346426043
chr1	10400000	10440000	7.267114958426378
chr1	10440000	10480000	7.877676188968071
chr1	10480000	10520000	7.742115456735076
chr1	1080000	1120000	11.305435018841582
chr1	109080000	109120000	9.958899682063796
chr1	109120000	109160000	7.962363717982847
chr1	10920000	10960000	7.537145435063256
chr1	109240000	109280000	8.263659295341697
chr1	110160000	110200000	8.01987659151084
chr1	11040000	11080000	9.057167715435936
chr1	111200000	111240000	8.73763184497246
chr1	111440000	111480000	7.298798216354818
chr1	113960000	114000000	8.49100036018759
chr1	114320000	114360000	9.740068583708092
chr1	1160000	1200000	7.888215585739013
chr1	11760000	11800000	7.547166084108473
chr1	11800000	11840000	12.645227442557873
chr1	11920000	11960000	7.212024517845354
chr1	1200000	1240000	7.916920589181365
chr1	122360000	122400000	7.525474828236026
chr1	1240000	1280000	12.519770159310884
chr1	1280000	1320000	8.632738505436855
chr1	1320000	1360000	8.578795109693289
chr1	13600000	13640000	7.838689474338089
chr1	1360000	1400000	8.098212206108489
chr1	1400000	1440000	10.592953975945793
chr1	1440000	1480000	7.932429773746352
chr1	145800000	145840000	7.043246514019249
chr1	1480000	1520000	10.081555533422772
chr1	14880000	14920000	11.027718697840182
chr1	14920000	14960000	10.904605597989573
chr1	14960000	15000000	10.267197523192346
chr1	150400000	150440000	7.570773952934052
chr1	15040000	15080000	10.204892322170199
chr1	150480000	150520000	7.106697956913289
chr1	150520000	150560000	9.88608281160337
chr1	150560000	150600000	7.279455633702278
chr1	150600000	150640000	8.827547075038732
chr1	150720000	150760000	8.110362883365287
chr1	150760000	150800000	7.929338212082658
chr1	15080000	15120000	7.821337462209179
chr1	150840000	150880000	10.002271231042695
chr1	150880000	150920000	8.59926078610466
chr1	151280000	151320000	8.648882105174588
chr1	151320000	151360000	8.39595346926317
chr1	151360000	151400000	10.647750119650947
chr1	1520000	1560000	8.70467389512534
chr1	152280000	152320000	7.681294701119564
chr1	152440000	152480000	7.496718810662387
chr1	153720000	153760000	7.390705122055559
chr1	153760000	153800000	8.190626079057095
chr1	154040000	154080000	8.175684686942665
chr1	154280000	154320000	7.604454884661357
chr1	154360000	154400000	11.908374025269051
chr1	154400000	154440000	8.34244512978764
chr1	154440000	154480000	7.027898091851647
chr1	154560000	154600000	7.690715078921992
chr1	155000000	155040000	9.455146253962335
chr1	155040000	155080000	7.619276588637828
chr1	155120000	155160000	7.1221113093266055
chr1	155200000	155240000	13.686757839028022
chr1	155240000	155280000	12.435448063661973
chr1	155280000	155320000	11.516836653383349
chr1	155320000	155360000	11.544910281063967
chr1	155360000	155400000	7.265939497332519
chr1	155560000	155600000	8.138579065893504
chr1	155600000	155640000	7.039718974105947
chr1	155680000	155720000	7.938958098779608
chr1	155840000	155880000	9.069746797411234
chr1	155880000	155920000	8.02542870078923
chr1	155920000	155960000	8.17124134604501
chr1	155960000	156000000	8.670813984830147
chr1	156000000	156040000	9.331891342799869
chr1	1560000	1600000	10.35482516353381
chr1	156040000	156080000	9.13643718680972
chr1	156160000	156200000	9.407693472848665
chr1	156280000	156320000	11.564592980045047
chr1	15920000	15960000	8.274485384062407
chr1	16000000	16040000	8.235383043705024
chr1	1600000	1640000	8.691335157189483
chr1	16040000	16080000	8.804949377337264
chr1	161040000	161080000	7.937868480978771
chr1	161080000	161120000	7.555987934584968
chr1	161160000	161200000	8.148021224975768
chr1	161240000	161280000	7.44967563170322
chr1	161400000	161440000	7.042312224680036
chr1	16360000	16400000	7.543047708308232
chr1	16400000	16440000	7.423493372517518
chr1	1640000	1680000	7.637328944983222
chr1	1680000	1720000	9.37202794322719
chr1	168160000	168200000	8.482846937068965
chr1	17040000	17080000	7.228451902343137
chr1	17080000	17120000	7.765923712674262
chr1	1720000	1760000	11.022209276824302
chr1	17440000	17480000	7.3185870364366625
chr1	1760000	1800000	9.75916070445291
chr1	179000000	179040000	7.003269769385586
chr1	179080000	179120000	9.657333087610883
chr1	1800000	1840000	9.32037333860912
chr1	1840000	1880000	8.79860360339722
chr1	1880000	1920000	7.910665681871
chr1	1920000	1960000	7.77139565691511
chr1	19240000	19280000	11.135711728321054
chr1	19280000	19320000	10.197302416479571
chr1	19320000	19360000	14.217328495366758
chr1	1960000	2000000	7.6853280938967075
chr1	201440000	201480000	8.482155450780612
chr1	202000000	202040000	7.733538407522152
chr1	202040000	202080000	8.831686960044369
chr1	202080000	202120000	9.879950653334006
chr1	202120000	202160000	8.78080871656369
chr1	203000000	203040000	7.131323026260443
chr1	203680000	203720000	7.150389784101787
chr1	203760000	203800000	8.730665013610063
chr1	203800000	203840000	7.423483291221094
chr1	204000000	204040000	7.80983660245289
chr1	2040000	2080000	7.9030509907431945
chr1	204040000	204080000	8.28273383435899
