Chr	Start	End	DCI_Score
chr4	78920000	78960000	7.771475497874509
chr4	800000	840000	9.389653153251524
chr4	880000	920000	7.676541521416419
chr4	8920000	8960000	7.594798264627646
chr4	8960000	9000000	7.911285262516795
chr4	960000	1000000	7.784388951098609
chr4	9720000	9760000	7.199366358729678
chr5	123000000	123040000	7.529797479690045
chr5	131400000	131440000	7.666392526930378
chr5	131440000	131480000	7.10797194905926
chr5	132560000	132600000	9.162255443207897
chr5	133960000	134000000	7.750391987674557
chr5	134960000	135000000	7.2999569791295125
chr5	135400000	135440000	8.527619064659653
chr5	135760000	135800000	13.145260348431384
chr5	138000000	138040000	8.080039021674189
chr5	138920000	138960000	8.700027892724988
chr5	161400000	161440000	7.752514305191731
chr5	162520000	162560000	9.12077562366452
chr5	177440000	177480000	7.512742481743044
chr5	177480000	177520000	8.272651273743044
chr5	178240000	178280000	10.163695315894737
chr5	178280000	178320000	9.409729278859064
chr5	178400000	178440000	7.073876271930307
chr5	178960000	179000000	11.805529335844623
chr5	179280000	179320000	7.471144618786528
chr5	179400000	179440000	7.1291759982603775
chr5	179440000	179480000	7.811728709771271
chr5	180120000	180160000	7.157879148231532
chr5	180240000	180280000	9.97954141810774
chr5	180520000	180560000	7.264075543505451
chr5	180840000	180880000	8.283138786989596
chr5	2640000	2680000	7.008556089945309
chr5	2680000	2720000	8.84256654264548
chr5	3080000	3120000	10.403245927118515
chr5	3400000	3440000	8.63168135922767
chr5	3440000	3480000	7.586613862111948
chr5	3480000	3520000	9.021134435669524
chr5	3560000	3600000	8.715733048807019
chr5	3600000	3640000	10.918908754400242
chr5	3640000	3680000	12.53438944159075
chr5	3720000	3760000	8.1196124513997
chr5	3800000	3840000	10.749502235525787
chr5	3840000	3880000	7.95078526576489
chr5	3880000	3920000	7.1629980319748165
chr5	3920000	3960000	9.793567954384919
chr5	4040000	4080000	7.842221340404904
chr5	4080000	4120000	9.849726696283383
chr5	4120000	4160000	8.471778606884259
chr5	4200000	4240000	10.398567471700428
chr5	4240000	4280000	10.993404450048397
chr5	4280000	4320000	7.927224878788749
chr5	4320000	4360000	11.001342187642095
chr5	4360000	4400000	9.788749980265813
chr5	4400000	4440000	8.49688327102439
chr5	4440000	4480000	8.846337869075246
chr5	4480000	4520000	8.680282403004501
chr5	4520000	4560000	7.568295882274187
chr5	4600000	4640000	7.681796068786043
chr5	4720000	4760000	7.084207778238901
chr5	4760000	4800000	7.658495687372468
chr5	50880000	50920000	7.406191386637786
chr5	53200000	53240000	7.764487638460145
chr5	5400000	5440000	7.2668225301510425
chr5	56200000	56240000	7.6622821262306475
chr5	57960000	58000000	7.332031919943005
chr5	65800000	65840000	7.317448569969543
chr5	67640000	67680000	7.28140884249814
chr5	68080000	68120000	7.947999550652669
chr5	68240000	68280000	7.627695495426173
chr5	75560000	75600000	7.402856004243509
chr5	79800000	79840000	7.804276482972162
chr5	97240000	97280000	7.442066917270307
chr5	98800000	98840000	7.3887000008461285
chr6	109840000	109880000	7.711245138399433
chr6	110960000	111000000	7.18262615385733
chr6	118840000	118880000	7.150374466702088
chr6	124800000	124840000	7.920271162096647
chr6	145840000	145880000	9.022060734028623
chr6	151360000	151400000	8.316118731604638
chr6	160080000	160120000	8.931031766235076
chr6	16200000	16240000	9.404807023670957
chr6	16240000	16280000	8.169733479851269
chr6	16280000	16320000	8.131089680612966
chr6	163240000	163280000	7.194227981907399
chr6	163560000	163600000	7.987764998030888
chr6	163600000	163640000	8.306931868049407
chr6	163680000	163720000	9.663414269496236
chr6	165200000	165240000	7.188227606343997
chr6	168920000	168960000	8.570891154586343
chr6	169120000	169160000	8.619090761312334
chr6	169200000	169240000	9.765353306650308
chr6	169240000	169280000	8.993849942298297
chr6	169280000	169320000	10.430335642758497
chr6	169400000	169440000	8.650058558232656
chr6	169440000	169480000	8.491821315192478
chr6	170080000	170120000	7.426153375809706
chr6	440000	480000	7.378666374439491
chr6	58000000	58040000	8.206865184693857
chr6	6600000	6640000	8.924533712840127
chr6	66200000	66240000	8.34376138659373
chr6	66240000	66280000	7.523521721675342
chr6	66280000	66320000	7.1618486799487915
chr6	67880000	67920000	8.138748320289498
chr6	67960000	68000000	7.113611471360019
chr6	77480000	77520000	9.961385100358177
chr6	77600000	77640000	7.080868475517835
chr6	77640000	77680000	7.351184005514315
chr6	77800000	77840000	7.837192656559843
chr6	77960000	78000000	7.1932713146506115
chr6	8000000	8040000	8.495832271058264
chr6	8080000	8120000	7.764941599506629
chr6	87000000	87040000	13.11740030466744
chr6	88320000	88360000	7.767731106669309
chr6	88560000	88600000	7.655950555407022
chr6	93280000	93320000	8.1737296479724
chr6	93320000	93360000	7.233471616918135
chr7	106240000	106280000	7.186812794040715
chr7	126040000	126080000	7.122377131669978
chr7	145360000	145400000	7.5729463401436785
chr7	145440000	145480000	7.436193344104751
chr7	145480000	145520000	7.444073581833153
chr7	145560000	145600000	7.64187587154529
chr7	145600000	145640000	10.654178267881866
chr7	145680000	145720000	8.479451189717896
chr7	145720000	145760000	10.940324975436662
chr7	145760000	145800000	7.37259151361352
chr7	145840000	145880000	9.048063948748881
chr7	147120000	147160000	7.0678466715119415
chr7	147360000	147400000	8.641678835058551
chr7	147760000	147800000	7.136138856618444
chr7	148080000	148120000	7.5174370251402385
chr7	148200000	148240000	7.579571597985967
chr7	149480000	149520000	8.445201913244263
chr7	152160000	152200000	8.860440093167671
chr7	152760000	152800000	7.463008305818104
chr7	153160000	153200000	8.544560641627491
chr7	153200000	153240000	7.109544859520785
chr7	153280000	153320000	8.956389617970913
chr7	153360000	153400000	13.316296736732404
chr7	153440000	153480000	10.361375610129027
chr7	153480000	153520000	8.934406440660057
chr7	153520000	153560000	10.339053757233716
chr7	153600000	153640000	8.187636476229782
chr7	153640000	153680000	8.938663081443357
chr7	153720000	153760000	8.371625138962798
chr7	153760000	153800000	7.58895461524934
chr7	153960000	154000000	7.674483508641224
chr7	154120000	154160000	9.739094384773377
chr7	154200000	154240000	11.900333685503973
chr7	154240000	154280000	9.86287207464502
chr7	154280000	154320000	10.172621468671602
chr7	154360000	154400000	8.581567758453621
chr7	154440000	154480000	7.008760312588483
chr7	154560000	154600000	10.320145520578652
chr7	154640000	154680000	8.2930864295321
chr7	154680000	154720000	9.78380798603772
chr7	154800000	154840000	8.296379894859642
chr7	155760000	155800000	9.965951940395335
chr7	155840000	155880000	11.62077549882104
chr7	156000000	156040000	9.334931648393418
chr7	157400000	157440000	7.465108777190986
chr7	157720000	157760000	8.340117731538744
chr7	157800000	157840000	8.516061997871939
chr7	157840000	157880000	9.1209140396696
chr7	157880000	157920000	7.612375294926196
chr7	157920000	157960000	7.746163563382164
chr7	157960000	158000000	10.817401486120277
chr7	158000000	158040000	8.566618168788741
chr7	158040000	158080000	9.924027473383823
chr7	158120000	158160000	8.87071374532489
chr7	158160000	158200000	8.412809824345509
chr7	158240000	158280000	7.6140611705226675
chr7	16240000	16280000	9.239606294961394
chr7	16360000	16400000	7.7934596245516525
chr7	16440000	16480000	7.661137442121931
chr7	16600000	16640000	7.229345769988076
chr7	17360000	17400000	7.754685363861736
chr7	1920000	1960000	7.428587230662079
chr7	2360000	2400000	8.944720683655651
chr7	44640000	44680000	7.4069745027534495
chr7	44680000	44720000	7.197566986655701
chr7	45000000	45040000	9.0941195686055
chr7	45880000	45920000	8.042159664065249
chr7	4680000	4720000	8.639313776941068
chr7	4800000	4840000	7.392313238820836
chr7	48800000	48840000	7.704699923545852
chr7	4880000	4920000	9.564244010236177
chr7	53720000	53760000	7.660028094811103
chr7	54360000	54400000	9.927956058219946
chr7	54440000	54480000	7.3742412289643715
chr7	54480000	54520000	7.0254709130745265
chr7	55760000	55800000	8.093279054248965
chr7	55800000	55840000	9.09444278184168
chr7	55840000	55880000	7.850191101300827
chr7	56280000	56320000	7.159674480542368
chr7	56320000	56360000	8.122149702146826
chr7	56400000	56440000	7.1220002241944735
chr7	56440000	56480000	8.51210000009803
chr7	56480000	56520000	8.760143077844143
chr7	56520000	56560000	7.104017307609747
chr7	56760000	56800000	7.075765324704971
chr7	56840000	56880000	7.851892329913786
chr7	57160000	57200000	7.0157480422619285
chr7	57240000	57280000	7.345758920834752
chr7	57320000	57360000	10.14657616243746
chr7	57360000	57400000	12.95974311529031
chr7	63040000	63080000	7.726220118125223
chr7	63080000	63120000	7.731802097876788
chr7	63880000	63920000	9.88521173170899
chr7	64000000	64040000	9.595197385533078
chr7	64040000	64080000	9.535700026256936
chr7	64080000	64120000	12.065934518366813
chr7	64240000	64280000	10.543875480940773
chr7	64400000	64440000	10.315696026962746
chr7	64440000	64480000	10.643321852667148
chr7	64560000	64600000	7.071607613222038
chr7	64720000	64760000	8.193813322229046
chr7	64760000	64800000	7.361758272548071
chr7	64840000	64880000	7.781704722094989
chr7	67360000	67400000	7.025863950942443
chr7	67480000	67520000	8.257924525912427
chr7	67560000	67600000	10.738510756253357
chr7	67600000	67640000	10.263743298076717
chr7	67640000	67680000	7.379463026943654
chr7	67760000	67800000	9.974436020922472
chr7	67800000	67840000	13.08718090186293
chr7	67880000	67920000	7.386928714962242
chr7	67920000	67960000	7.2983180049063066
chr7	68040000	68080000	9.037037619268725
chr7	68080000	68120000	12.875538510687578
chr7	68120000	68160000	10.746906179482124
chr7	68160000	68200000	12.910246543232837
chr7	68200000	68240000	9.787695072087525
chr7	68240000	68280000	10.175441038458828
chr7	68280000	68320000	8.425582620694069
chr7	68320000	68360000	14.542061574567368
chr7	68360000	68400000	9.341946322786162
chr7	68440000	68480000	7.655599470476428
chr7	68480000	68520000	10.399271726767743
chr7	68520000	68560000	11.864294686643175
chr7	68600000	68640000	7.664015744794022
chr7	68640000	68680000	11.230705335505538
chr7	68720000	68760000	7.806431470733238
chr7	68760000	68800000	7.105273156676389
chr7	68840000	68880000	10.975609854094463
chr7	68920000	68960000	7.835526947784233
chr7	69120000	69160000	10.339352554220216
chr7	69240000	69280000	9.232404816110543
chr7	69280000	69320000	8.872335374705674
chr7	69320000	69360000	7.554031017288332
chr7	94800000	94840000	7.461458314804447
chr7	99360000	99400000	9.1057945837134
chr8	100520000	100560000	7.172081816471898
chr8	120920000	120960000	7.8322729900412975
chr8	133440000	133480000	8.127385395159893
chr8	133480000	133520000	9.367649089474972
chr8	134320000	134360000	7.2072877175388435
chr8	134960000	135000000	7.484120544036427
chr8	137640000	137680000	8.597020979073706
chr8	137680000	137720000	11.754209749791233
chr8	137760000	137800000	10.013793586361237
chr8	137800000	137840000	7.846546717180653
chr8	137840000	137880000	9.71426237702611
chr8	137920000	137960000	11.359199393449972
chr8	138000000	138040000	9.922573651003637
chr8	138080000	138120000	7.5797532279533755
chr8	138120000	138160000	10.09716675232306
chr8	138160000	138200000	8.019678053507077
chr8	138200000	138240000	9.348989872175544
chr8	138240000	138280000	7.232617560488995
chr8	138280000	138320000	7.318196378622018
chr8	138480000	138520000	8.922667017071714
chr8	138560000	138600000	9.220974335276347
chr8	138600000	138640000	8.711756569172161
chr8	138640000	138680000	7.2390697195732105
chr8	138720000	138760000	7.188810487140257
chr8	138800000	138840000	8.937980148251011
chr8	138840000	138880000	8.832035683052045
chr8	139000000	139040000	7.664954737033442
chr8	139160000	139200000	10.228274610433264
chr8	139200000	139240000	8.414974730866737
chr8	139240000	139280000	8.542208748271994
chr8	139280000	139320000	8.846626007271114
chr8	139320000	139360000	10.82489143270464
chr8	139360000	139400000	9.561149827257132
chr8	139440000	139480000	13.270640579808596
chr8	139480000	139520000	7.15902161803
chr8	140640000	140680000	7.08954311920714
chr8	140920000	140960000	7.0396718355660886
chr8	141800000	141840000	8.010343464239233
chr8	141840000	141880000	10.322511807927194
chr8	142000000	142040000	8.384586856250131
chr8	142200000	142240000	9.117139991816149
chr8	142680000	142720000	8.374816603701444
chr8	143720000	143760000	8.02805035030826
chr8	143800000	143840000	12.26501341710352
chr8	143840000	143880000	7.025767593856844
chr8	143880000	143920000	7.968589931618865
chr8	144240000	144280000	7.738014700099522
chr8	144280000	144320000	7.024158793949536
chr8	144400000	144440000	7.87089397598554
chr8	144520000	144560000	9.714474094506947
chr8	21520000	21560000	8.025454020045085
chr8	2640000	2680000	9.207090511606193
chr8	2880000	2920000	8.606609627946316
chr8	3000000	3040000	10.411888221966036
chr8	3040000	3080000	11.037570239637096
chr8	3120000	3160000	10.592281851125447
chr8	3200000	3240000	8.936144591201558
chr8	3240000	3280000	8.320230739233331
chr8	3280000	3320000	11.87910728906698
chr8	3360000	3400000	9.48773975601152
chr8	3400000	3440000	7.836390034814526
chr8	3440000	3480000	8.179136941072676
chr8	3480000	3520000	7.062608703571321
chr8	3520000	3560000	7.380950737501005
chr8	3560000	3600000	8.094874905563518
chr8	3600000	3640000	7.776978355695162
chr8	3640000	3680000	9.881988545905905
chr8	3680000	3720000	7.143165012000833
chr8	3760000	3800000	11.315778170400733
chr8	3800000	3840000	7.162350052359063
chr8	3840000	3880000	9.030664781774727
chr8	3920000	3960000	7.529816863280674
chr8	4240000	4280000	8.95632443536269
chr8	43120000	43160000	7.491536105721853
chr8	43160000	43200000	9.399770065167845
chr8	43200000	43240000	8.615187285659307
chr8	4320000	4360000	7.600736715326932
chr8	43240000	43280000	7.789425087117682
chr8	43280000	43320000	12.203389729944375
chr8	43320000	43360000	9.813635140827195
chr8	43400000	43440000	11.221619897854216
chr8	4360000	4400000	8.082984498052635
chr8	46080000	46120000	7.436619678790087
chr8	46120000	46160000	7.561006993233177
chr8	46200000	46240000	7.4507741982592535
chr8	46240000	46280000	7.421706689392887
chr8	46400000	46440000	7.698749352730593
chr8	4640000	4680000	9.096323099291821
chr8	46560000	46600000	8.855736993848963
chr8	46680000	46720000	7.3839570951694675
chr8	46760000	46800000	8.045578870369505
chr8	4720000	4760000	10.645797019224927
chr8	47640000	47680000	7.296551526516602
chr8	4920000	4960000	7.654751235045247
chr8	51560000	51600000	9.659198080318236
chr8	53360000	53400000	7.751262249427617
chr8	53400000	53440000	7.661812353965304
chr8	54080000	54120000	7.264183189938268
chr8	57040000	57080000	7.311213577622263
chr8	58400000	58440000	9.822535255886423
chr8	97000000	97040000	7.59259526962755
chr8	97040000	97080000	7.857453039801682
chr9	103520000	103560000	9.56877573776966
chr9	10880000	10920000	9.9041499086458
chr9	114040000	114080000	8.513939334302156
chr9	129800000	129840000	8.688695582073724
chr9	131520000	131560000	7.173391960549218
chr9	133960000	134000000	7.768535480422878
chr9	134680000	134720000	7.092296089424392
chr9	135040000	135080000	11.876831777896369
chr9	136320000	136360000	8.207565200286902
chr9	136840000	136880000	7.836406921038568
chr9	137560000	137600000	10.385805548215703
chr9	137960000	138000000	7.947352774120425
chr9	16200000	16240000	7.360252919290113
chr9	29120000	29160000	7.287047897260837
chr9	30520000	30560000	8.919072830508162
chr9	6880000	6920000	7.333613462275424
chr9	69000000	69040000	7.008574571397588
chr9	81320000	81360000	8.22112636762074
chr9	83600000	83640000	7.46022087614958
chr9	93320000	93360000	7.267139129037827
chr9	93560000	93600000	7.972931550893718
chr9	93640000	93680000	10.69643953139699
chr9	94480000	94520000	9.004424586336242
chr9	95000000	95040000	8.424434022939938
chr9	95040000	95080000	8.247816881191905
chr9	96720000	96760000	7.44268544194184
chrX	105720000	105760000	7.0803158164517965
chrX	143760000	143800000	8.803406654892731
chrX	144480000	144520000	8.80768740161593
chrX	146440000	146480000	7.220422957434912
chrX	147000000	147040000	7.6103485299937965
chrX	147040000	147080000	7.023234905018477
chrX	147360000	147400000	7.236877535727992
chrX	151720000	151760000	8.17676035186404
chrX	151760000	151800000	10.342546057582114
chrX	154440000	154480000	10.595020080676036
chrX	48040000	48080000	7.37266892239148
chrX	55640000	55680000	8.744438005857532
chrX	55720000	55760000	8.139838056904297
chrX	66040000	66080000	7.846907025934465
chrX	69480000	69520000	10.116430366458614
chrX	74960000	75000000	8.427240214298322
chrX	75720000	75760000	7.150003611247088
chrX	76560000	76600000	8.494192602930964
chrX	81960000	82000000	7.494116625481716
chrY	11000000	11040000	8.3345293013231
chrY	19680000	19720000	7.0960924784367725
